link,price,currency,type,beds,baths,area,location,down_payment,plan_type
https://www.bayut.eg/en/property/details-501109527.html,"7,100,000",EGP,Apartment,2.0,2.0,105 Sq. M.,"Al Burouj, Shorouk City, Cairo","EGP 310,000",
https://www.bayut.eg/en/property/details-501109489.html,"9,600,000",EGP,Apartment,3.0,2.0,150 Sq. M.,"Rosail City, Mostakbal City, Cairo","EGP 500,000",
https://www.bayut.eg/en/property/details-501109466.html,"9,600,000",EGP,Apartment,3.0,2.0,150 Sq. M.,"Madinaty, Cairo","EGP 500,000",
https://www.bayut.eg/en/property/details-501108217.html,"2,536,000",EGP,Apartment,2.0,2.0,118 Sq. M.,"Hadayek 6th of October, Hadayek October, Giza","EGP 634,000",Off-Plan
https://www.bayut.eg/en/property/details-501105322.html,"10,000,000",EGP,Villa,4.0,4.0,280 Sq. M.,"Mountain View - October Park Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-501105229.html,"5,000,000",EGP,Duplex,4.0,4.0,226 Sq. M.,"Taj City Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501097120.html,"5,500,000",EGP,Villa,4.0,4.0,330 Sq. M.,"El Khamayel Compound, Sheikh Zayed, Giza",,Off-Plan
https://www.bayut.eg/en/property/details-501096263.html,"3,300,000",EGP,Apartment,3.0,2.0,165 Sq. M.,"5th Settlement, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501096251.html,"14,000,000",EGP,Chalet,3.0,4.0,317 Sq. M.,"Hacienda Bay, North Coast, Matruh",,
https://www.bayut.eg/en/property/details-501096218.html,"11,126,000",EGP,Duplex,4.0,3.0,233 Sq. M.,"Telal East, New Cairo, Cairo","EGP 5,426,000",Off-Plan
https://www.bayut.eg/en/property/details-501095732.html,"3,750,000",EGP,Apartment,3.0,2.0,140 Sq. M.,"5th Settlement, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501089767.html,"4,100,000",EGP,Apartment,3.0,3.0,190 Sq. M.,"Beverly Hills Compound, Sheikh Zayed, Giza",,
https://www.bayut.eg/en/property/details-501180154.html,"1,610,000",EGP,Apartment,3.0,2.0,100 Sq. M.,"Hadayek October, Giza",,
https://www.bayut.eg/en/property/details-501172619.html,"10,000,000",EGP,Apartment,2.0,2.0,130 Sq. M.,"Trio Gardens Compound, New Cairo, Cairo","EGP 1,000,000",
https://www.bayut.eg/en/property/details-501165992.html,"10,928,000",EGP,Chalet,2.0,2.0,107 Sq. M.,"North Coast, Matruh","EGP 1,100,000",
https://www.bayut.eg/en/property/details-501165101.html,"23,900,000",EGP,Villa,4.0,4.0,221 Sq. M.,"Rehab City Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501153115.html,"22,500,000",EGP,Townhouse,3.0,4.0,258 Sq. M.,"District 5 Compound Compound, New Cairo, Cairo","EGP 21,350,000",
https://www.bayut.eg/en/property/details-501149218.html,"13,630,980",EGP,Apartment,3.0,3.0,198 Sq. M.,"Karmell Compound, Sheikh Zayed, Giza",,
https://www.bayut.eg/en/property/details-501147692.html,"7,970,140",EGP,Apartment,2.0,2.0,90 Sq. M.,"Palm Parks Compound, 6th of October, Giza",,
https://www.bayut.eg/en/property/details-501143872.html,"18,000,000",EGP,Villa,3.0,3.0,238 Sq. M.,"Madinaty, Cairo",,
https://www.bayut.eg/en/property/details-501140171.html,"67,000,000",EGP,Twin House,3.0,2.0,207 Sq. M.,"Gouna, Red Sea",,Off-Plan
https://www.bayut.eg/en/property/details-501139973.html,"13,000,000",EGP,Chalet,1.0,1.0,70 Sq. M.,"Gouna, Red Sea",,Off-Plan
https://www.bayut.eg/en/property/details-501134377.html,"32,908,000",EGP,Villa,4.0,3.0,284 Sq. M.,"Sodic East, New Heliopolis, Cairo","EGP 28,000,000",
https://www.bayut.eg/en/property/details-501122623.html,"4,000,000",EGP,Twin House,4.0,5.0,275 Sq. M.,"De Joya Compound, Sheikh Zayed, Giza",,Off-Plan
https://www.bayut.eg/en/property/details-501116710.html,"12,000,000",EGP,Apartment,3.0,3.0,192 Sq. M.,"Hyde Park New Cairo Compound, New Cairo, Cairo",,Off-Plan
https://www.bayut.eg/en/property/details-501116546.html,"12,700,000",EGP,Apartment,3.0,3.0,185 Sq. M.,"Village Gardens Katameya Compound, New Cairo, Cairo",,Off-Plan
https://www.bayut.eg/en/property/details-501116409.html,"12,562,000",EGP,Apartment,4.0,4.0,264 Sq. M.,"Taj City Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501115620.html,"7,000,000",EGP,Apartment,3.0,2.0,240 Sq. M.,"Laurent, Alexandria",,
https://www.bayut.eg/en/property/details-501115110.html,"7,900,000",EGP,Apartment,3.0,3.0,177 Sq. M.,"Kite Residence, 6th of October, Giza","EGP 395,000",Off-Plan
https://www.bayut.eg/en/property/details-501113750.html,"14,254,400",EGP,Apartment,3.0,3.0,181 Sq. M.,"Lake View Residence 2, New Cairo, Cairo","EGP 6,500,000",Off-Plan
https://www.bayut.eg/en/property/details-501113544.html,"3,970,000",EGP,Apartment,2.0,2.0,105 Sq. M.,"1st District, 6th of October, Giza","EGP 1,984,800",Off-Plan
https://www.bayut.eg/en/property/details-501112157.html,"5,800,000",EGP,Villa,6.0,6.0,420 Sq. M.,"The Crown Compound, 6th of October, Giza",,Off-Plan
https://www.bayut.eg/en/property/details-501109714.html,"31,000,000",EGP,Apartment,4.0,4.0,290 Sq. M.,"Cairo Festival City, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501109540.html,"11,000,000",EGP,Apartment,3.0,3.0,149 Sq. M.,"Park Central, Mostakbal City, Cairo","EGP 550,000",Off-Plan
https://www.bayut.eg/en/property/details-501109538.html,"7,900,000",EGP,Apartment,2.0,2.0,103 Sq. M.,"Park Central, Mostakbal City, Cairo","EGP 395,000",Off-Plan
https://www.bayut.eg/en/property/details-501109537.html,"5,500,000",EGP,Apartment,1.0,1.0,70 Sq. M.,"Park Central, Mostakbal City, Cairo","EGP 275,000",Off-Plan
https://www.bayut.eg/en/property/details-501109405.html,"8,800,000",EGP,Apartment,4.0,3.0,160 Sq. M.,"Madinaty, Cairo",,
https://www.bayut.eg/en/property/details-501109258.html,"9,600,000",EGP,Apartment,2.0,2.0,115 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 480,000",
https://www.bayut.eg/en/property/details-501107312.html,"4,300,000",EGP,Apartment,3.0,2.0,145 Sq. M.,"El Khamayel Compound, Sheikh Zayed, Giza",,
https://www.bayut.eg/en/property/details-501106666.html,"14,800,000",EGP,Duplex,2.0,3.0,260 Sq. M.,"Solana, Sheikh Zayed, Giza","EGP 3,650,000",Off-Plan
https://www.bayut.eg/en/property/details-501106348.html,"8,200,000",EGP,Apartment,2.0,1.0,112 Sq. M.,"Rock Yard, Sheraton, Cairo","EGP 820,000",Off-Plan
https://www.bayut.eg/en/property/details-501102254.html,"9,500,000",EGP,Apartment,3.0,3.0,186 Sq. M.,"Amorada Compound, New Cairo, Cairo","EGP 4,800,000",
https://www.bayut.eg/en/property/details-501102238.html,"12,490,000",EGP,Chalet,2.0,2.0,100 Sq. M.,"North Coast, Matruh","EGP 624,500",Off-Plan
https://www.bayut.eg/en/property/details-501102234.html,"15,430,000",EGP,Chalet,3.0,2.0,127 Sq. M.,"North Coast, Matruh","EGP 771,500",Off-Plan
https://www.bayut.eg/en/property/details-501102219.html,"19,605,000",EGP,Apartment,3.0,3.0,160 Sq. M.,"District 5 Compound Compound, New Cairo, Cairo","EGP 980,250",Off-Plan
https://www.bayut.eg/en/property/details-501102218.html,"19,046,000",EGP,Apartment,2.0,2.0,127 Sq. M.,"District 5 Compound Compound, New Cairo, Cairo","EGP 952,300",Off-Plan
https://www.bayut.eg/en/property/details-501102217.html,"17,059,000",EGP,Apartment,2.0,2.0,125 Sq. M.,"District 5 Compound Compound, New Cairo, Cairo","EGP 852,950",Off-Plan
https://www.bayut.eg/en/property/details-501102254.html,"9,500,000",EGP,Apartment,3.0,3.0,186 Sq. M.,"Amorada Compound, New Cairo, Cairo","EGP 4,800,000",
https://www.bayut.eg/en/property/details-501102238.html,"12,490,000",EGP,Chalet,2.0,2.0,100 Sq. M.,"North Coast, Matruh","EGP 624,500",Off-Plan
https://www.bayut.eg/en/property/details-501102234.html,"15,430,000",EGP,Chalet,3.0,2.0,127 Sq. M.,"North Coast, Matruh","EGP 771,500",Off-Plan
https://www.bayut.eg/en/property/details-501102219.html,"19,605,000",EGP,Apartment,3.0,3.0,160 Sq. M.,"District 5 Compound Compound, New Cairo, Cairo","EGP 980,250",Off-Plan
https://www.bayut.eg/en/property/details-501102218.html,"19,046,000",EGP,Apartment,2.0,2.0,127 Sq. M.,"District 5 Compound Compound, New Cairo, Cairo","EGP 952,300",Off-Plan
https://www.bayut.eg/en/property/details-501102217.html,"17,059,000",EGP,Apartment,2.0,2.0,125 Sq. M.,"District 5 Compound Compound, New Cairo, Cairo","EGP 852,950",Off-Plan
https://www.bayut.eg/en/property/details-501101998.html,"8,000,000",EGP,Apartment,3.0,2.0,176 Sq. M.,"Mohandessin, Giza",,
https://www.bayut.eg/en/property/details-501097540.html,"13,337,848",EGP,Chalet,2.0,2.0,124 Sq. M.,"Seashore, North Coast, Matruh","EGP 4,000,000",Off-Plan
https://www.bayut.eg/en/property/details-501095423.html,"5,000,000",EGP,Apartment,2.0,2.0,110 Sq. M.,"Swan Lake Residences, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501087695.html,"13,588,670",EGP,Apartment,4.0,3.0,190 Sq. M.,"Mountain View iCity Compound, 6th of October, Giza","EGP 1,350,000",Off-Plan
https://www.bayut.eg/en/property/details-501087694.html,"10,449,387",EGP,Apartment,3.0,2.0,155 Sq. M.,"Mountain View iCity Compound, 6th of October, Giza","EGP 1,044,938",Off-Plan
https://www.bayut.eg/en/property/details-501087691.html,"12,523,295",EGP,Apartment,3.0,3.0,190 Sq. M.,"Mountain View iCity Compound, 6th of October, Giza","EGP 1,050,938",Off-Plan
https://www.bayut.eg/en/property/details-501087693.html,"8,948,841",EGP,Apartment,3.0,2.0,155 Sq. M.,"Mountain View iCity Compound, 6th of October, Giza","EGP 890,000",Off-Plan
https://www.bayut.eg/en/property/details-501087692.html,"8,241,641",EGP,Apartment,3.0,2.0,135 Sq. M.,"Mountain View iCity Compound, 6th of October, Giza","EGP 820,000",Off-Plan
https://www.bayut.eg/en/property/details-501171594.html,"9,000,000",EGP,Chalet,2.0,2.0,110 Sq. M.,"IL Monte Galala, Ain Sukhna, Suez",,Off-Plan
https://www.bayut.eg/en/property/details-501165188.html,"5,225,000",EGP,Apartment,3.0,2.0,144 Sq. M.,"Smoha, Alexandria","EGP 3,650,000",
https://www.bayut.eg/en/property/details-501160609.html,"9,000,000",EGP,Chalet,2.0,2.0,150 Sq. M.,"Ain Sukhna, Suez","EGP 900,000",
https://www.bayut.eg/en/property/details-501149995.html,"50,000,000",EGP,Villa,5.0,4.0,500 Sq. M.,"Mivida Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501147614.html,"3,000,000",EGP,Townhouse,3.0,4.0,280 Sq. M.,"Sheikh Zayed, Giza",,
https://www.bayut.eg/en/property/details-501143629.html,"8,500,000",EGP,Apartment,3.0,3.0,191 Sq. M.,"Mivida Compound, New Cairo, Cairo","EGP 4,250,000",
https://www.bayut.eg/en/property/details-501141797.html,"10,295,000",EGP,Apartment,3.0,2.0,203 Sq. M.,"5th Settlement, New Cairo, Cairo","EGP 1,544,250",Off-Plan
https://www.bayut.eg/en/property/details-501137073.html,"8,500,000",EGP,Apartment,3.0,3.0,191 Sq. M.,"Mivida Compound, New Cairo, Cairo","EGP 4,250,000",
https://www.bayut.eg/en/property/details-501134505.html,"79,000,000",EGP,Duplex,5.0,4.0,443 Sq. M.,"Sheikh Zayed, Giza","EGP 7,900,000",Off-Plan
https://www.bayut.eg/en/property/details-501130462.html,"8,000,000",EGP,Chalet,2.0,1.0,100 Sq. M.,"Lasirena Sokhna, Ain Sukhna, Suez","EGP 1,600,000",
https://www.bayut.eg/en/property/details-501124596.html,"18,000,000",EGP,Twin House,4.0,4.0,230 Sq. M.,"Hadayek Al Mohandessin Compound, Sheikh Zayed, Giza",,
https://www.bayut.eg/en/property/details-501123429.html,"16,200,000",EGP,Apartment,3.0,2.0,170 Sq. M.,"Playa, North Coast, Matruh",,
https://www.bayut.eg/en/property/details-501120438.html,"7,091,000",EGP,Apartment,2.0,2.0,97 Sq. M.,"Privado, Madinaty, Cairo","EGP 3,100,000",
https://www.bayut.eg/en/property/details-501116552.html,"9,200,000",EGP,Apartment,4.0,3.0,207 Sq. M.,"Taj City Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501115652.html,"4,500,000",EGP,Apartment,2.0,2.0,96 Sq. M.,"Madinaty, Cairo",,
https://www.bayut.eg/en/property/details-501114863.html,"19,400,000",EGP,Townhouse,5.0,5.0,410 Sq. M.,"Shorouk City, Cairo","EGP 11,000,000",
https://www.bayut.eg/en/property/details-501114553.html,"3,777,000",EGP,Apartment,3.0,2.0,145 Sq. M.,"Kenz, Hadayek October, Giza",,
https://www.bayut.eg/en/property/details-501113933.html,"7,800,000",EGP,Apartment,3.0,3.0,210 Sq. M.,"The Square Compound, New Cairo, Cairo",,Off-Plan
https://www.bayut.eg/en/property/details-501110067.html,"7,500,000",EGP,Apartment,2.0,2.0,180 Sq. M.,"El Maadi, Maadi, Cairo",,
https://www.bayut.eg/en/property/details-501109716.html,"5,950,000",EGP,Apartment,2.0,2.0,115 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 1,516,000",Off-Plan
https://www.bayut.eg/en/property/details-501109708.html,"6,740,000",EGP,Chalet,2.0,2.0,139 Sq. M.,"Azha, North Coast, Matruh",,Off-Plan
https://www.bayut.eg/en/property/details-501109705.html,"25,000,000",EGP,Villa,4.0,4.0,280 Sq. M.,"Fouka Bay, North Coast, Matruh",,
https://www.bayut.eg/en/property/details-501109702.html,"13,500,000",EGP,Apartment,2.0,2.0,115 Sq. M.,"Palm Hills New Cairo Compound, New Cairo, Cairo","EGP 675,000",Off-Plan
https://www.bayut.eg/en/property/details-501109473.html,"3,000,000",EGP,Apartment,3.0,2.0,135 Sq. M.,"Nasr City, Cairo",,
https://www.bayut.eg/en/property/details-501109009.html,"7,482,500",EGP,Duplex,4.0,3.0,205 Sq. M.,"Sarai, Mostakbal City, Cairo","EGP 2,882,500",Off-Plan
https://www.bayut.eg/en/property/details-501108895.html,"9,922,646",EGP,Apartment,3.0,2.0,176 Sq. M.,"Haptown, Mostakbal City, Cairo","EGP 2,199,934",Off-Plan
https://www.bayut.eg/en/property/details-501108738.html,"8,283,750",EGP,Apartment,2.0,2.0,139 Sq. M.,"New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501108734.html,"14,841,000",EGP,Apartment,3.0,3.0,175 Sq. M.,"New Cairo, Cairo","EGP 2,233,500",
https://www.bayut.eg/en/property/details-501108735.html,"10,500,000",EGP,Apartment,3.0,2.0,171 Sq. M.,"New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501108736.html,"10,433,250",EGP,Apartment,2.0,3.0,168 Sq. M.,"New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501108737.html,"9,271,700",EGP,Apartment,2.0,3.0,145 Sq. M.,"New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501108666.html,"5,200,000",EGP,Apartment,2.0,2.0,120 Sq. M.,"Saba Pasha, Alexandria",,
https://www.bayut.eg/en/property/details-501108604.html,"21,530,000",EGP,Twin House,3.0,3.0,201 Sq. M.,"EL Patio Casa, Shorouk City, Cairo","EGP 4,306,000",
https://www.bayut.eg/en/property/details-501108587.html,"9,225,000",EGP,Apartment,3.0,3.0,166 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 1,525,000",Off-Plan
https://www.bayut.eg/en/property/details-501108736.html,"10,433,250",EGP,Apartment,2.0,3.0,168 Sq. M.,"New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501108737.html,"9,271,700",EGP,Apartment,2.0,3.0,145 Sq. M.,"New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501108666.html,"5,200,000",EGP,Apartment,2.0,2.0,120 Sq. M.,"Saba Pasha, Alexandria",,
https://www.bayut.eg/en/property/details-501108604.html,"21,530,000",EGP,Twin House,3.0,3.0,201 Sq. M.,"EL Patio Casa, Shorouk City, Cairo","EGP 4,306,000",
https://www.bayut.eg/en/property/details-501108587.html,"9,225,000",EGP,Apartment,3.0,3.0,166 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 1,525,000",Off-Plan
https://www.bayut.eg/en/property/details-501108544.html,"5,250,000",EGP,Villa,3.0,3.0,220 Sq. M.,"Porto Sokhna, Ain Sukhna, Suez",,
https://www.bayut.eg/en/property/details-501108456.html,"15,500,000",EGP,Penthouse,3.0,3.0,190 Sq. M.,"La Vista Topaz of Ain Sokhna, Ain Sukhna, Suez","EGP 3,100,000",
https://www.bayut.eg/en/property/details-501108347.html,"8,500,000",EGP,Apartment,3.0,3.0,200 Sq. M.,"Madinaty, Cairo",,
https://www.bayut.eg/en/property/details-501108346.html,"10,500,000",EGP,Chalet,3.0,3.0,180 Sq. M.,"La Vista Gardens, Ain Sukhna, Suez",,
https://www.bayut.eg/en/property/details-501108320.html,"2,200,000",EGP,Chalet,2.0,2.0,95 Sq. M.,"Waterfront Porto Sokhna, Ain Sukhna, Suez",,
https://www.bayut.eg/en/property/details-501108207.html,"10,700,000",EGP,Apartment,2.0,2.0,100 Sq. M.,"Madinaty, Cairo","EGP 2,850,000",
https://www.bayut.eg/en/property/details-501108151.html,"18,000,000",EGP,Chalet,3.0,3.0,180 Sq. M.,"La Vista Topaz of Ain Sokhna, Ain Sukhna, Suez","EGP 3,600,000",
https://www.bayut.eg/en/property/details-501108150.html,"8,900,000",EGP,Chalet,3.0,2.0,140 Sq. M.,"La Vista Topaz of Ain Sokhna, Ain Sukhna, Suez",,
https://www.bayut.eg/en/property/details-501107336.html,"12,900,000",EGP,Apartment,3.0,3.0,166 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 690,000",Off-Plan
https://www.bayut.eg/en/property/details-501107326.html,"12,600,000",EGP,Apartment,3.0,2.0,161 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 640,000",Off-Plan
https://www.bayut.eg/en/property/details-501107314.html,"12,000,000",EGP,Apartment,3.0,3.0,151 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 600,000",Off-Plan
https://www.bayut.eg/en/property/details-501107306.html,"10,000,000",EGP,Apartment,3.0,2.0,136 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 500,000",Off-Plan
https://www.bayut.eg/en/property/details-501107304.html,"9,800,000",EGP,Apartment,3.0,2.0,132 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 460,000",Off-Plan
https://www.bayut.eg/en/property/details-501107282.html,"9,700,000",EGP,Apartment,3.0,2.0,130 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 450,000",Off-Plan
https://www.bayut.eg/en/property/details-501107255.html,"7,800,000",EGP,iVilla,3.0,2.0,155 Sq. M.,"Mountain View iCity Compound, 6th of October, Giza","EGP 390,000",Off-Plan
https://www.bayut.eg/en/property/details-501107223.html,"13,300,000",EGP,Townhouse,4.0,4.0,250 Sq. M.,"IRA, Sheikh Zayed, Giza","EGP 1,330,000",Off-Plan
https://www.bayut.eg/en/property/details-501106577.html,"10,998,382",EGP,Townhouse,4.0,5.0,220 Sq. M.,"Kayan, 6th of October, Giza",,Off-Plan
https://www.bayut.eg/en/property/details-501105725.html,"8,990,000",EGP,Apartment,3.0,2.0,155 Sq. M.,"La Capital, New Capital City, Cairo","EGP 1,800,000",
https://www.bayut.eg/en/property/details-501105382.html,"8,387,000",EGP,Apartment,3.0,2.0,162 Sq. M.,"Taj City Compound, New Cairo, Cairo","EGP 1,446,000",Off-Plan
https://www.bayut.eg/en/property/details-501101583.html,"45,000,000",EGP,Villa,3.0,5.0,302 Sq. M.,"De Joya Compound, Sheikh Zayed, Giza","EGP 2,250,000",Off-Plan
https://www.bayut.eg/en/property/details-501101153.html,"3,000,000",EGP,Penthouse,3.0,2.0,150 Sq. M.,"Stone Park Compound, New Cairo, Cairo",,
https://www.bayut.eg/en/property/details-501100976.html,"10,375,695",EGP,Apartment,3.0,3.0,170 Sq. M.,"Ever Compound, New Cairo, Cairo",,Off-Plan
https://www.bayut.eg/en/property/details-501100822.html,"36,000,000",EGP,Villa,4.0,4.0,257 Sq. M.,"District 5 Compound Compound, New Cairo, Cairo","EGP 2,800,000",Off-Plan
https://www.bayut.eg/en/property/details-501100528.html,"35,000,000",EGP,Villa,3.0,3.0,288 Sq. M.,"District 5 Compound Compound, New Cairo, Cairo","EGP 2,800,000",Off-Plan
https://www.bayut.eg/en/property/details-501100236.html,"8,040,000",EGP,Duplex,4.0,3.0,204 Sq. M.,"Sarai, Mostakbal City, Cairo","EGP 800,000",Off-Plan
https://www.bayut.eg/en/property/details-501100148.html,"12,291,000",EGP,Villa,5.0,4.0,259 Sq. M.,"The Butterfly, Mostakbal City, Cairo","EGP 1,229,000",Off-Plan
https://www.bayut.eg/en/property/details-501100058.html,"2,436,000",EGP,Apartment,,1.0,81 Sq. M.,"Sarai, Mostakbal City, Cairo","EGP 420,000",Off-Plan
https://www.bayut.eg/en/property/details-501099438.html,"9,000,000",EGP,Apartment,4.0,4.0,359 Sq. M.,"Mohandessin, Giza",,
https://www.bayut.eg/en/property/details-501099383.html,"16,000,000",EGP,Apartment,3.0,3.0,270 Sq. M.,"Al Manial, Cairo",,
https://www.bayut.eg/en/property/details-501099266.html,"18,700,000",EGP,Villa,4.0,3.0,248 Sq. M.,"The Butterfly, Mostakbal City, Cairo","EGP 1,870,000",Off-Plan
https://www.bayut.eg/en/property/details-501099233.html,"4,500,000",EGP,Apartment,1.0,2.0,75 Sq. M.,"Village West Compound, Sheikh Zayed, Giza","EGP 3,600,000",
https://www.bayut.eg/en/property/details-501098792.html,"17,559,155",EGP,iVilla,3.0,4.0,205 Sq. M.,"Aliva mostakbal city, Mostakbal City, Cairo","EGP 877,957",Off-Plan
https://www.bayut.eg/en/property/details-501097409.html,"13,160,000",EGP,Chalet,2.0,3.0,107 Sq. M.,"Hacienda West, North Coast, Matruh","EGP 6,850,000",Off-Plan
https://www.bayut.eg/en/property/details-501097198.html,"3,280,000",EGP,Apartment,2.0,2.0,134 Sq. M.,"New Capital City, Cairo",,
